   Time             I(L0)             V0              
 8.964000000E-003  3.474458888E+001  4.834155145E+001 
 8.965000000E-003  3.534055125E+001  4.849486152E+001 
 8.966000000E-003  3.593589120E+001  4.871037976E+001 
 8.967000000E-003  3.653040830E+001  4.898246689E+001 
 8.968000000E-003  3.712392034E+001  4.930596212E+001 
 8.969000000E-003  3.763198371E+001  4.968536446E+001 
 8.970000000E-003  3.746342411E+001  5.002474902E+001 
 8.971000000E-003  3.729408169E+001  5.032556795E+001 
 8.972000000E-003  3.712380578E+001  5.057793052E+001 
 8.973000000E-003  3.695275281E+001  5.078604873E+001 
 8.974000000E-003  3.678106561E+001  5.095377805E+001 
 8.975000000E-003  3.660887453E+001  5.108464754E+001 
 8.976000000E-003  3.643629852E+001  5.118188744E+001 
 8.977000000E-003  3.626344609E+001  5.124845447E+001 
 8.978000000E-003  3.609041619E+001  5.128705486E+001 
 8.979000000E-003  3.591729904E+001  5.130016559E+001 
 8.980000000E-003  3.574417684E+001  5.129005375E+001 
 8.981000000E-003  3.557112445E+001  5.125879427E+001 
 8.982000000E-003  3.539821006E+001  5.120828615E+001 
 8.983000000E-003  3.522549568E+001  5.114026738E+001 
 8.984000000E-003  3.505303774E+001  5.105632847E+001 
 8.985000000E-003  3.488088751E+001  5.095792500E+001 
 8.986000000E-003  3.470909155E+001  5.084638895E+001 
 8.987000000E-003  3.453769214E+001  5.072293922E+001 
 8.988000000E-003  3.436672760E+001  5.058869113E+001 
 8.989000000E-003  3.419623266E+001  5.044466519E+001 
 8.990000000E-003  3.402623873E+001  5.029179514E+001 
 8.991000000E-003  3.385677423E+001  5.013093525E+001 
 8.992000000E-003  3.368786480E+001  4.996286708E+001 
 8.993000000E-003  3.351953356E+001  4.978830559E+001 
 8.994000000E-003  3.335180132E+001  4.960790477E+001 
 8.995000000E-003  3.318468679E+001  4.942226283E+001 
 8.996000000E-003  3.301820673E+001  4.923192688E+001 
 8.997000000E-003  3.285237613E+001  4.903739728E+001 
 8.998000000E-003  3.268720839E+001  4.883913157E+001 
 8.999000000E-003  3.252271539E+001  4.863754811E+001 
 9.000000000E-003  3.235890769E+001  4.843302937E+001 
 9.001000000E-003  3.295518391E+001  4.829681920E+001 
 9.002000000E-003  3.355170005E+001  4.824677454E+001 
 9.003000000E-003  3.414822444E+001  4.825661149E+001 
 9.004000000E-003  3.474458888E+001  4.834155145E+001 
 9.005000000E-003  3.534055125E+001  4.849486152E+001 
 9.006000000E-003  3.593589120E+001  4.871037976E+001 
 9.007000000E-003  3.653040830E+001  4.898246689E+001 
 9.008000000E-003  3.712392034E+001  4.930596212E+001 
 9.009000000E-003  3.763198371E+001  4.968536446E+001 
 9.010000000E-003  3.746342411E+001  5.002474902E+001 
 9.011000000E-003  3.729408169E+001  5.032556795E+001 
 9.012000000E-003  3.712380578E+001  5.057793052E+001 
 9.013000000E-003  3.695275281E+001  5.078604873E+001 
 9.014000000E-003  3.678106561E+001  5.095377805E+001 
 9.015000000E-003  3.660887453E+001  5.108464754E+001 
 9.016000000E-003  3.643629852E+001  5.118188744E+001 
 9.017000000E-003  3.626344609E+001  5.124845447E+001 
 9.018000000E-003  3.609041619E+001  5.128705486E+001 
 9.019000000E-003  3.591729904E+001  5.130016559E+001 
 9.020000000E-003  3.574417684E+001  5.129005375E+001 
 9.021000000E-003  3.557112445E+001  5.125879427E+001 
 9.022000000E-003  3.539821006E+001  5.120828615E+001 
 9.023000000E-003  3.522549568E+001  5.114026738E+001 
 9.024000000E-003  3.505303774E+001  5.105632847E+001 
 9.025000000E-003  3.488088751E+001  5.095792500E+001 
 9.026000000E-003  3.470909155E+001  5.084638895E+001 
 9.027000000E-003  3.453769214E+001  5.072293922E+001 
 9.028000000E-003  3.436672760E+001  5.058869113E+001 
 9.029000000E-003  3.419623266E+001  5.044466519E+001 
 9.030000000E-003  3.402623873E+001  5.029179514E+001 
 9.031000000E-003  3.385677423E+001  5.013093525E+001 
 9.032000000E-003  3.368786480E+001  4.996286709E+001 
 9.033000000E-003  3.351953356E+001  4.978830559E+001 
 9.034000000E-003  3.335180132E+001  4.960790477E+001 
 9.035000000E-003  3.318468679E+001  4.942226283E+001 
 9.036000000E-003  3.301820673E+001  4.923192688E+001 
 9.037000000E-003  3.285237613E+001  4.903739728E+001 
 9.038000000E-003  3.268720839E+001  4.883913157E+001 
 9.039000000E-003  3.252271539E+001  4.863754811E+001 
 9.040000000E-003  3.235890769E+001  4.843302937E+001 
 9.041000000E-003  3.295518391E+001  4.829681920E+001 
 9.042000000E-003  3.355170005E+001  4.824677454E+001 
 9.043000000E-003  3.414822444E+001  4.825661149E+001 
 9.044000000E-003  3.474458888E+001  4.834155145E+001 
 9.045000000E-003  3.534055125E+001  4.849486152E+001 
 9.046000000E-003  3.593589120E+001  4.871037976E+001 
 9.047000000E-003  3.653040830E+001  4.898246689E+001 
 9.048000000E-003  3.712392034E+001  4.930596212E+001 
 9.049000000E-003  3.763198371E+001  4.968536446E+001 
 9.050000000E-003  3.746342411E+001  5.002474902E+001 
 9.051000000E-003  3.729408169E+001  5.032556795E+001 
 9.052000000E-003  3.712380578E+001  5.057793052E+001 
 9.053000000E-003  3.695275281E+001  5.078604873E+001 
 9.054000000E-003  3.678106561E+001  5.095377805E+001 
 9.055000000E-003  3.660887453E+001  5.108464754E+001 
 9.056000000E-003  3.643629852E+001  5.118188744E+001 
 9.057000000E-003  3.626344609E+001  5.124845447E+001 
 9.058000000E-003  3.609041619E+001  5.128705486E+001 
 9.059000000E-003  3.591729904E+001  5.130016559E+001 
 9.060000000E-003  3.574417684E+001  5.129005375E+001 
 9.061000000E-003  3.557112446E+001  5.125879427E+001 
 9.062000000E-003  3.539821006E+001  5.120828615E+001 
 9.063000000E-003  3.522549568E+001  5.114026738E+001 
 9.064000000E-003  3.505303774E+001  5.105632847E+001 
 9.065000000E-003  3.488088751E+001  5.095792500E+001 
 9.066000000E-003  3.470909155E+001  5.084638895E+001 
 9.067000000E-003  3.453769214E+001  5.072293922E+001 
 9.068000000E-003  3.436672760E+001  5.058869113E+001 
 9.069000000E-003  3.419623266E+001  5.044466519E+001 
 9.070000000E-003  3.402623873E+001  5.029179514E+001 
 9.071000000E-003  3.385677423E+001  5.013093525E+001 
 9.072000000E-003  3.368786480E+001  4.996286709E+001 
 9.073000000E-003  3.351953356E+001  4.978830559E+001 
 9.074000000E-003  3.335180132E+001  4.960790477E+001 
 9.075000000E-003  3.318468679E+001  4.942226283E+001 
 9.076000000E-003  3.301820673E+001  4.923192688E+001 
 9.077000000E-003  3.285237613E+001  4.903739728E+001 
 9.078000000E-003  3.268720839E+001  4.883913157E+001 
 9.079000000E-003  3.252271539E+001  4.863754811E+001 
 9.080000000E-003  3.235890769E+001  4.843302937E+001 
 9.081000000E-003  3.295518391E+001  4.829681920E+001 
 9.082000000E-003  3.355170005E+001  4.824677454E+001 
 9.083000000E-003  3.414822444E+001  4.825661149E+001 
 9.084000000E-003  3.474458888E+001  4.834155145E+001 
 9.085000000E-003  3.534055125E+001  4.849486152E+001 
 9.086000000E-003  3.593589120E+001  4.871037976E+001 
 9.087000000E-003  3.653040830E+001  4.898246689E+001 
 9.088000000E-003  3.712392034E+001  4.930596212E+001 
 9.089000000E-003  3.763198371E+001  4.968536446E+001 
 9.090000000E-003  3.746342411E+001  5.002474902E+001 
 9.091000000E-003  3.729408169E+001  5.032556795E+001 
 9.092000000E-003  3.712380578E+001  5.057793052E+001 
 9.093000000E-003  3.695275281E+001  5.078604873E+001 
 9.094000000E-003  3.678106561E+001  5.095377805E+001 
 9.095000000E-003  3.660887453E+001  5.108464754E+001 
 9.096000000E-003  3.643629852E+001  5.118188744E+001 
 9.097000000E-003  3.626344609E+001  5.124845447E+001 
 9.098000000E-003  3.609041619E+001  5.128705486E+001 
 9.099000000E-003  3.591729904E+001  5.130016559E+001 
 9.100000000E-003  3.574417684E+001  5.129005375E+001 
 9.101000000E-003  3.557112446E+001  5.125879427E+001 
 9.102000000E-003  3.539821006E+001  5.120828615E+001 
 9.103000000E-003  3.522549568E+001  5.114026738E+001 
 9.104000000E-003  3.505303774E+001  5.105632847E+001 
 9.105000000E-003  3.488088751E+001  5.095792500E+001 
 9.106000000E-003  3.470909155E+001  5.084638895E+001 
 9.107000000E-003  3.453769214E+001  5.072293922E+001 
 9.108000000E-003  3.436672761E+001  5.058869113E+001 
 9.109000000E-003  3.419623266E+001  5.044466519E+001 
 9.110000000E-003  3.402623873E+001  5.029179514E+001 
 9.111000000E-003  3.385677423E+001  5.013093526E+001 
 9.112000000E-003  3.368786480E+001  4.996286709E+001 
 9.113000000E-003  3.351953356E+001  4.978830559E+001 
 9.114000000E-003  3.335180132E+001  4.960790477E+001 
 9.115000000E-003  3.318468679E+001  4.942226283E+001 
 9.116000000E-003  3.301820673E+001  4.923192688E+001 
 9.117000000E-003  3.285237613E+001  4.903739728E+001 
 9.118000000E-003  3.268720839E+001  4.883913157E+001 
 9.119000000E-003  3.252271539E+001  4.863754811E+001 
 9.120000000E-003  3.235890769E+001  4.843302937E+001 
 9.121000000E-003  3.295518391E+001  4.829681920E+001 
 9.122000000E-003  3.355170005E+001  4.824677454E+001 
 9.123000000E-003  3.414822444E+001  4.825661149E+001 
 9.124000000E-003  3.474458888E+001  4.834155145E+001 
 9.125000000E-003  3.534055125E+001  4.849486152E+001 
 9.126000000E-003  3.593589120E+001  4.871037976E+001 
 9.127000000E-003  3.653040830E+001  4.898246689E+001 
 9.128000000E-003  3.712392034E+001  4.930596212E+001 
 9.129000000E-003  3.763198372E+001  4.968536446E+001 
 9.130000000E-003  3.746342411E+001  5.002474902E+001 
 9.131000000E-003  3.729408169E+001  5.032556795E+001 
 9.132000000E-003  3.712380578E+001  5.057793052E+001 
 9.133000000E-003  3.695275281E+001  5.078604873E+001 
 9.134000000E-003  3.678106561E+001  5.095377805E+001 
 9.135000000E-003  3.660887453E+001  5.108464754E+001 
 9.136000000E-003  3.643629852E+001  5.118188744E+001 
 9.137000000E-003  3.626344609E+001  5.124845447E+001 
 9.138000000E-003  3.609041619E+001  5.128705486E+001 
 9.139000000E-003  3.591729904E+001  5.130016559E+001 
 9.140000000E-003  3.574417684E+001  5.129005375E+001 
 9.141000000E-003  3.557112446E+001  5.125879427E+001 
 9.142000000E-003  3.539821006E+001  5.120828615E+001 
 9.143000000E-003  3.522549568E+001  5.114026738E+001 
 9.144000000E-003  3.505303774E+001  5.105632847E+001 
 9.145000000E-003  3.488088751E+001  5.095792500E+001 
 9.146000000E-003  3.470909155E+001  5.084638895E+001 
 9.147000000E-003  3.453769214E+001  5.072293922E+001 
 9.148000000E-003  3.436672761E+001  5.058869113E+001 
 9.149000000E-003  3.419623266E+001  5.044466519E+001 
 9.150000000E-003  3.402623873E+001  5.029179514E+001 
 9.151000000E-003  3.385677423E+001  5.013093526E+001 
 9.152000000E-003  3.368786480E+001  4.996286709E+001 
 9.153000000E-003  3.351953356E+001  4.978830559E+001 
 9.154000000E-003  3.335180132E+001  4.960790477E+001 
 9.155000000E-003  3.318468679E+001  4.942226283E+001 
 9.156000000E-003  3.301820673E+001  4.923192688E+001 
 9.157000000E-003  3.285237613E+001  4.903739728E+001 
 9.158000000E-003  3.268720839E+001  4.883913157E+001 
 9.159000000E-003  3.252271539E+001  4.863754811E+001 
 9.160000000E-003  3.235890769E+001  4.843302937E+001 
 9.161000000E-003  3.295518391E+001  4.829681920E+001 
 9.162000000E-003  3.355170005E+001  4.824677454E+001 
 9.163000000E-003  3.414822444E+001  4.825661149E+001 
 9.164000000E-003  3.474458888E+001  4.834155145E+001 
 9.165000000E-003  3.534055125E+001  4.849486152E+001 
 9.166000000E-003  3.593589121E+001  4.871037976E+001 
 9.167000000E-003  3.653040830E+001  4.898246689E+001 
 9.168000000E-003  3.712392034E+001  4.930596212E+001 
 9.169000000E-003  3.763198372E+001  4.968536446E+001 
 9.170000000E-003  3.746342411E+001  5.002474902E+001 
 9.171000000E-003  3.729408169E+001  5.032556795E+001 
 9.172000000E-003  3.712380578E+001  5.057793052E+001 
 9.173000000E-003  3.695275281E+001  5.078604873E+001 
 9.174000000E-003  3.678106561E+001  5.095377805E+001 
 9.175000000E-003  3.660887453E+001  5.108464754E+001 
 9.176000000E-003  3.643629852E+001  5.118188745E+001 
 9.177000000E-003  3.626344609E+001  5.124845447E+001 
 9.178000000E-003  3.609041619E+001  5.128705486E+001 
 9.179000000E-003  3.591729904E+001  5.130016559E+001 
 9.180000000E-003  3.574417684E+001  5.129005375E+001 
 9.181000000E-003  3.557112446E+001  5.125879427E+001 
 9.182000000E-003  3.539821006E+001  5.120828615E+001 
 9.183000000E-003  3.522549568E+001  5.114026738E+001 
 9.184000000E-003  3.505303774E+001  5.105632847E+001 
 9.185000000E-003  3.488088751E+001  5.095792500E+001 
 9.186000000E-003  3.470909155E+001  5.084638895E+001 
 9.187000000E-003  3.453769214E+001  5.072293922E+001 
 9.188000000E-003  3.436672761E+001  5.058869113E+001 
 9.189000000E-003  3.419623266E+001  5.044466519E+001 
 9.190000000E-003  3.402623873E+001  5.029179514E+001 
 9.191000000E-003  3.385677423E+001  5.013093526E+001 
 9.192000000E-003  3.368786480E+001  4.996286709E+001 
 9.193000000E-003  3.351953356E+001  4.978830559E+001 
 9.194000000E-003  3.335180132E+001  4.960790477E+001 
 9.195000000E-003  3.318468679E+001  4.942226283E+001 
 9.196000000E-003  3.301820673E+001  4.923192688E+001 
 9.197000000E-003  3.285237614E+001  4.903739728E+001 
 9.198000000E-003  3.268720839E+001  4.883913157E+001 
 9.199000000E-003  3.252271539E+001  4.863754811E+001 
 9.200000000E-003  3.235890769E+001  4.843302937E+001 
 9.201000000E-003  3.295518391E+001  4.829681920E+001 
 9.202000000E-003  3.355170005E+001  4.824677454E+001 
 9.203000000E-003  3.414822444E+001  4.825661149E+001 
 9.204000000E-003  3.474458888E+001  4.834155145E+001 
 9.205000000E-003  3.534055125E+001  4.849486152E+001 
 9.206000000E-003  3.593589121E+001  4.871037976E+001 
 9.207000000E-003  3.653040830E+001  4.898246689E+001 
 9.208000000E-003  3.712392034E+001  4.930596212E+001 
 9.209000000E-003  3.763198372E+001  4.968536446E+001 
 9.210000000E-003  3.746342411E+001  5.002474902E+001 
 9.211000000E-003  3.729408169E+001  5.032556795E+001 
 9.212000000E-003  3.712380578E+001  5.057793052E+001 
 9.213000000E-003  3.695275281E+001  5.078604873E+001 
 9.214000000E-003  3.678106561E+001  5.095377805E+001 
 9.215000000E-003  3.660887453E+001  5.108464754E+001 
 9.216000000E-003  3.643629852E+001  5.118188745E+001 
 9.217000000E-003  3.626344609E+001  5.124845447E+001 
 9.218000000E-003  3.609041619E+001  5.128705486E+001 
 9.219000000E-003  3.591729904E+001  5.130016559E+001 
 9.220000000E-003  3.574417684E+001  5.129005375E+001 
 9.221000000E-003  3.557112446E+001  5.125879427E+001 
 9.222000000E-003  3.539821006E+001  5.120828615E+001 
 9.223000000E-003  3.522549568E+001  5.114026738E+001 
 9.224000000E-003  3.505303774E+001  5.105632847E+001 
 9.225000000E-003  3.488088751E+001  5.095792500E+001 
 9.226000000E-003  3.470909155E+001  5.084638895E+001 
 9.227000000E-003  3.453769214E+001  5.072293922E+001 
 9.228000000E-003  3.436672761E+001  5.058869113E+001 
 9.229000000E-003  3.419623266E+001  5.044466519E+001 
 9.230000000E-003  3.402623873E+001  5.029179514E+001 
 9.231000000E-003  3.385677423E+001  5.013093526E+001 
 9.232000000E-003  3.368786480E+001  4.996286709E+001 
 9.233000000E-003  3.351953356E+001  4.978830559E+001 
 9.234000000E-003  3.335180132E+001  4.960790477E+001 
 9.235000000E-003  3.318468679E+001  4.942226283E+001 
 9.236000000E-003  3.301820673E+001  4.923192688E+001 
 9.237000000E-003  3.285237614E+001  4.903739728E+001 
 9.238000000E-003  3.268720839E+001  4.883913157E+001 
 9.239000000E-003  3.252271539E+001  4.863754811E+001 
 9.240000000E-003  3.235890769E+001  4.843302937E+001 
 9.241000000E-003  3.295518391E+001  4.829681920E+001 
 9.242000000E-003  3.355170005E+001  4.824677454E+001 
 9.243000000E-003  3.414822444E+001  4.825661149E+001 
 9.244000000E-003  3.474458888E+001  4.834155145E+001 
 9.245000000E-003  3.534055125E+001  4.849486152E+001 
 9.246000000E-003  3.593589121E+001  4.871037976E+001 
 9.247000000E-003  3.653040830E+001  4.898246689E+001 
 9.248000000E-003  3.712392034E+001  4.930596212E+001 
 9.249000000E-003  3.763198372E+001  4.968536446E+001 
 9.250000000E-003  3.746342411E+001  5.002474902E+001 
 9.251000000E-003  3.729408169E+001  5.032556795E+001 
 9.252000000E-003  3.712380578E+001  5.057793052E+001 
 9.253000000E-003  3.695275281E+001  5.078604873E+001 
 9.254000000E-003  3.678106561E+001  5.095377805E+001 
 9.255000000E-003  3.660887453E+001  5.108464754E+001 
 9.256000000E-003  3.643629852E+001  5.118188745E+001 
 9.257000000E-003  3.626344609E+001  5.124845447E+001 
 9.258000000E-003  3.609041619E+001  5.128705486E+001 
 9.259000000E-003  3.591729904E+001  5.130016559E+001 
 9.260000000E-003  3.574417684E+001  5.129005375E+001 
 9.261000000E-003  3.557112446E+001  5.125879427E+001 
 9.262000000E-003  3.539821006E+001  5.120828615E+001 
 9.263000000E-003  3.522549568E+001  5.114026738E+001 
 9.264000000E-003  3.505303774E+001  5.105632847E+001 
 9.265000000E-003  3.488088751E+001  5.095792500E+001 
 9.266000000E-003  3.470909155E+001  5.084638895E+001 
 9.267000000E-003  3.453769214E+001  5.072293922E+001 
 9.268000000E-003  3.436672761E+001  5.058869113E+001 
 9.269000000E-003  3.419623266E+001  5.044466519E+001 
 9.270000000E-003  3.402623873E+001  5.029179514E+001 
 9.271000000E-003  3.385677423E+001  5.013093526E+001 
 9.272000000E-003  3.368786480E+001  4.996286709E+001 
 9.273000000E-003  3.351953356E+001  4.978830559E+001 
 9.274000000E-003  3.335180132E+001  4.960790477E+001 
 9.275000000E-003  3.318468679E+001  4.942226283E+001 
 9.276000000E-003  3.301820673E+001  4.923192688E+001 
 9.277000000E-003  3.285237614E+001  4.903739728E+001 
 9.278000000E-003  3.268720839E+001  4.883913158E+001 
 9.279000000E-003  3.252271539E+001  4.863754811E+001 
 9.280000000E-003  3.235890769E+001  4.843302937E+001 
 9.281000000E-003  3.295518391E+001  4.829681920E+001 
 9.282000000E-003  3.355170005E+001  4.824677454E+001 
 9.283000000E-003  3.414822444E+001  4.825661149E+001 
 9.284000000E-003  3.474458888E+001  4.834155145E+001 
 9.285000000E-003  3.534055125E+001  4.849486152E+001 
 9.286000000E-003  3.593589121E+001  4.871037976E+001 
 9.287000000E-003  3.653040830E+001  4.898246689E+001 
 9.288000000E-003  3.712392034E+001  4.930596212E+001 
 9.289000000E-003  3.763198372E+001  4.968536446E+001 
 9.290000000E-003  3.746342411E+001  5.002474902E+001 
 9.291000000E-003  3.729408169E+001  5.032556795E+001 
 9.292000000E-003  3.712380578E+001  5.057793052E+001 
 9.293000000E-003  3.695275281E+001  5.078604873E+001 
 9.294000000E-003  3.678106561E+001  5.095377805E+001 
 9.295000000E-003  3.660887453E+001  5.108464754E+001 
 9.296000000E-003  3.643629852E+001  5.118188745E+001 
 9.297000000E-003  3.626344609E+001  5.124845447E+001 
 9.298000000E-003  3.609041619E+001  5.128705486E+001 
 9.299000000E-003  3.591729904E+001  5.130016559E+001 
 9.300000000E-003  3.574417684E+001  5.129005375E+001 
 9.301000000E-003  3.557112446E+001  5.125879427E+001 
 9.302000000E-003  3.539821006E+001  5.120828615E+001 
 9.303000000E-003  3.522549568E+001  5.114026738E+001 
 9.304000000E-003  3.505303774E+001  5.105632847E+001 
 9.305000000E-003  3.488088751E+001  5.095792500E+001 
 9.306000000E-003  3.470909155E+001  5.084638895E+001 
 9.307000000E-003  3.453769214E+001  5.072293922E+001 
 9.308000000E-003  3.436672761E+001  5.058869113E+001 
 9.309000000E-003  3.419623266E+001  5.044466519E+001 
 9.310000000E-003  3.402623873E+001  5.029179514E+001 
 9.311000000E-003  3.385677423E+001  5.013093526E+001 
 9.312000000E-003  3.368786480E+001  4.996286709E+001 
 9.313000000E-003  3.351953356E+001  4.978830559E+001 
 9.314000000E-003  3.335180132E+001  4.960790477E+001 
 9.315000000E-003  3.318468679E+001  4.942226283E+001 
 9.316000000E-003  3.301820673E+001  4.923192688E+001 
 9.317000000E-003  3.285237614E+001  4.903739728E+001 
 9.318000000E-003  3.268720839E+001  4.883913158E+001 
 9.319000000E-003  3.252271539E+001  4.863754811E+001 
 9.320000000E-003  3.235890769E+001  4.843302937E+001 
 9.321000000E-003  3.295518391E+001  4.829681920E+001 
 9.322000000E-003  3.355170005E+001  4.824677454E+001 
 9.323000000E-003  3.414822444E+001  4.825661149E+001 
 9.324000000E-003  3.474458888E+001  4.834155145E+001 
 9.325000000E-003  3.534055125E+001  4.849486152E+001 
 9.326000000E-003  3.593589121E+001  4.871037976E+001 
 9.327000000E-003  3.653040830E+001  4.898246689E+001 
 9.328000000E-003  3.712392034E+001  4.930596212E+001 
 9.329000000E-003  3.763198372E+001  4.968536446E+001 
 9.330000000E-003  3.746342411E+001  5.002474902E+001 
 9.331000000E-003  3.729408169E+001  5.032556795E+001 
 9.332000000E-003  3.712380578E+001  5.057793052E+001 
 9.333000000E-003  3.695275281E+001  5.078604873E+001 
 9.334000000E-003  3.678106561E+001  5.095377805E+001 
 9.335000000E-003  3.660887453E+001  5.108464754E+001 
 9.336000000E-003  3.643629852E+001  5.118188745E+001 
 9.337000000E-003  3.626344609E+001  5.124845447E+001 
 9.338000000E-003  3.609041619E+001  5.128705486E+001 
 9.339000000E-003  3.591729905E+001  5.130016559E+001 
 9.340000000E-003  3.574417684E+001  5.129005375E+001 
 9.341000000E-003  3.557112446E+001  5.125879427E+001 
 9.342000000E-003  3.539821006E+001  5.120828615E+001 
 9.343000000E-003  3.522549568E+001  5.114026738E+001 
 9.344000000E-003  3.505303774E+001  5.105632847E+001 
 9.345000000E-003  3.488088751E+001  5.095792500E+001 
 9.346000000E-003  3.470909155E+001  5.084638896E+001 
 9.347000000E-003  3.453769214E+001  5.072293922E+001 
 9.348000000E-003  3.436672761E+001  5.058869113E+001 
 9.349000000E-003  3.419623266E+001  5.044466519E+001 
 9.350000000E-003  3.402623873E+001  5.029179514E+001 
 9.351000000E-003  3.385677423E+001  5.013093526E+001 
 9.352000000E-003  3.368786480E+001  4.996286709E+001 
 9.353000000E-003  3.351953356E+001  4.978830559E+001 
 9.354000000E-003  3.335180133E+001  4.960790477E+001 
 9.355000000E-003  3.318468679E+001  4.942226283E+001 
 9.356000000E-003  3.301820673E+001  4.923192688E+001 
 9.357000000E-003  3.285237614E+001  4.903739728E+001 
 9.358000000E-003  3.268720839E+001  4.883913158E+001 
 9.359000000E-003  3.252271539E+001  4.863754811E+001 
 9.360000000E-003  3.235890769E+001  4.843302937E+001 
 9.361000000E-003  3.295518391E+001  4.829681920E+001 
 9.362000000E-003  3.355170005E+001  4.824677454E+001 
 9.363000000E-003  3.414822444E+001  4.825661149E+001 
 9.364000000E-003  3.474458888E+001  4.834155145E+001 
 9.365000000E-003  3.534055125E+001  4.849486152E+001 
 9.366000000E-003  3.593589121E+001  4.871037976E+001 
 9.367000000E-003  3.653040830E+001  4.898246689E+001 
 9.368000000E-003  3.712392034E+001  4.930596212E+001 
 9.369000000E-003  3.763198372E+001  4.968536446E+001 
 9.370000000E-003  3.746342411E+001  5.002474902E+001 
 9.371000000E-003  3.729408169E+001  5.032556795E+001 
 9.372000000E-003  3.712380578E+001  5.057793052E+001 
 9.373000000E-003  3.695275281E+001  5.078604873E+001 
 9.374000000E-003  3.678106561E+001  5.095377805E+001 
 9.375000000E-003  3.660887453E+001  5.108464754E+001 
 9.376000000E-003  3.643629852E+001  5.118188745E+001 
 9.377000000E-003  3.626344609E+001  5.124845447E+001 
 9.378000000E-003  3.609041620E+001  5.128705486E+001 
 9.379000000E-003  3.591729905E+001  5.130016559E+001 
 9.380000000E-003  3.574417684E+001  5.129005375E+001 
 9.381000000E-003  3.557112446E+001  5.125879427E+001 
 9.382000000E-003  3.539821006E+001  5.120828615E+001 
 9.383000000E-003  3.522549568E+001  5.114026738E+001 
 9.384000000E-003  3.505303774E+001  5.105632847E+001 
 9.385000000E-003  3.488088751E+001  5.095792500E+001 
 9.386000000E-003  3.470909156E+001  5.084638896E+001 
 9.387000000E-003  3.453769214E+001  5.072293922E+001 
 9.388000000E-003  3.436672761E+001  5.058869113E+001 
 9.389000000E-003  3.419623266E+001  5.044466519E+001 
 9.390000000E-003  3.402623873E+001  5.029179514E+001 
 9.391000000E-003  3.385677423E+001  5.013093526E+001 
 9.392000000E-003  3.368786480E+001  4.996286709E+001 
 9.393000000E-003  3.351953356E+001  4.978830559E+001 
 9.394000000E-003  3.335180133E+001  4.960790477E+001 
 9.395000000E-003  3.318468679E+001  4.942226283E+001 
 9.396000000E-003  3.301820673E+001  4.923192688E+001 
 9.397000000E-003  3.285237614E+001  4.903739728E+001 
 9.398000000E-003  3.268720839E+001  4.883913158E+001 
 9.399000000E-003  3.252271539E+001  4.863754811E+001 
 9.400000000E-003  3.235890769E+001  4.843302937E+001 
 9.401000000E-003  3.295518391E+001  4.829681920E+001 
 9.402000000E-003  3.355170005E+001  4.824677454E+001 
 9.403000000E-003  3.414822444E+001  4.825661149E+001 
 9.404000000E-003  3.474458888E+001  4.834155145E+001 
 9.405000000E-003  3.534055125E+001  4.849486152E+001 
 9.406000000E-003  3.593589121E+001  4.871037976E+001 
 9.407000000E-003  3.653040830E+001  4.898246689E+001 
 9.408000000E-003  3.712392034E+001  4.930596212E+001 
 9.409000000E-003  3.763198372E+001  4.968536446E+001 
 9.410000000E-003  3.746342411E+001  5.002474902E+001 
 9.411000000E-003  3.729408169E+001  5.032556795E+001 
 9.412000000E-003  3.712380578E+001  5.057793052E+001 
 9.413000000E-003  3.695275281E+001  5.078604873E+001 
 9.414000000E-003  3.678106561E+001  5.095377805E+001 
 9.415000000E-003  3.660887453E+001  5.108464754E+001 
 9.416000000E-003  3.643629852E+001  5.118188745E+001 
 9.417000000E-003  3.626344609E+001  5.124845447E+001 
 9.418000000E-003  3.609041620E+001  5.128705486E+001 
 9.419000000E-003  3.591729905E+001  5.130016559E+001 
 9.420000000E-003  3.574417684E+001  5.129005375E+001 
 9.421000000E-003  3.557112446E+001  5.125879427E+001 
 9.422000000E-003  3.539821006E+001  5.120828615E+001 
 9.423000000E-003  3.522549568E+001  5.114026738E+001 
 9.424000000E-003  3.505303774E+001  5.105632847E+001 
 9.425000000E-003  3.488088751E+001  5.095792500E+001 
 9.426000000E-003  3.470909156E+001  5.084638896E+001 
 9.427000000E-003  3.453769215E+001  5.072293923E+001 
 9.428000000E-003  3.436672761E+001  5.058869113E+001 
 9.429000000E-003  3.419623266E+001  5.044466519E+001 
 9.430000000E-003  3.402623873E+001  5.029179514E+001 
 9.431000000E-003  3.385677423E+001  5.013093526E+001 
 9.432000000E-003  3.368786480E+001  4.996286709E+001 
 9.433000000E-003  3.351953356E+001  4.978830559E+001 
 9.434000000E-003  3.335180133E+001  4.960790477E+001 
 9.435000000E-003  3.318468679E+001  4.942226283E+001 
 9.436000000E-003  3.301820673E+001  4.923192688E+001 
 9.437000000E-003  3.285237614E+001  4.903739728E+001 
 9.438000000E-003  3.268720839E+001  4.883913158E+001 
 9.439000000E-003  3.252271539E+001  4.863754811E+001 
 9.440000000E-003  3.235890770E+001  4.843302937E+001 
 9.441000000E-003  3.295518391E+001  4.829681920E+001 
 9.442000000E-003  3.355170005E+001  4.824677454E+001 
 9.443000000E-003  3.414822444E+001  4.825661149E+001 
 9.444000000E-003  3.474458888E+001  4.834155145E+001 
 9.445000000E-003  3.534055125E+001  4.849486152E+001 
